ticker,date,open,close,high,low,volume,gap_pct,rc_result,net_pl
YELL,2022-05-17,3.66,4.32,4.33,3.66,3700531,18.03,Win,1945.96
YELLQ,2022-05-17,3.66,4.32,4.33,3.66,3616300,18.03,Win,1945.96
SUNL,2022-05-17,3.73,4.4,4.52,3.61,2516791,17.96,Win,1945.96
EGLX,2022-05-17,2.09,2.46,2.57,2.05,4523581,17.7,Win,1945.96
JMIA,2022-05-17,6.16,7.24,7.27,6.08,20558760,17.53,Win,1945.96
IREN,2022-05-17,5.11,5.92,6.24,5.02,1415300,15.85,Win,1945.96
VUZI,2022-05-17,5.11,5.92,5.9701,5.1,3663745,15.85,Win,1945.96
HITI,2022-05-17,2.32,2.68,2.8148,2.3,502195,15.52,Win,1945.96
SJ,2022-05-17,2.35,2.71,2.84,2.34,1035601,15.32,Win,1945.96
APLD,2022-05-17,2.18,2.5,2.59,2.1,617502,14.68,Win,1945.96
PHAT,2022-05-17,8.69,9.95,10.25,8.69,832800,14.5,Win,1945.96
BWV,2022-05-17,4.23,4.83,5.67,4.02,9278812,14.18,Win,1945.96
DPSI,2022-05-18,6.05,8.15,12.9799,5.9,23183260,34.71,Win,13517.97
MGTA,2022-05-18,1.18,1.56,1.59,1.18,706408,32.2,Win,13517.97
BBAI,2022-05-18,7.7,9.21,9.72,7.439,961500,19.61,Win,13517.97
CMRA,2022-05-18,9.4,11.23,13,9.375,4651313,19.47,Win,13517.97
OTRA,2022-05-18,9.4,11.23,13,9.375,4653356,19.47,Win,13517.97
GBOX,2022-05-18,1.91,2.24,2.45,1.89,1020908,17.28,Win,13517.97
SKYH,2022-05-18,7.48,8.75,9.199,7.4,1337100,16.98,Win,13517.97
PPSI,2022-05-18,3.46,4.04,4.1963,3.442,1375585,16.76,Win,13517.97
NUTX,2022-05-18,7.15,8.09,8.97,6.98,3366131,13.15,Win,13517.97
VIXY,2022-05-18,18.35,20.57,20.68,18.23,628101,12.1,Win,13517.97
OTMO,2022-05-18,1.3,1.45,1.45,1.21,1406805,11.54,Win,13517.97
TGI,2022-05-18,16.05,17.9,18.315,15.59,4589502,11.53,Win,13517.97
EYES,2022-05-18,1.57,1.75,1.76,1.47,962101,11.46,Win,13517.97
BFX,2022-05-18,2.5,2.75,2.83,2.43,2434347,10.0,Win,13517.97
BFXXQ,2022-05-18,2.5,2.75,2.83,2.43,2434347,10.0,Win,13517.97
NLS,2022-05-18,2.5,2.75,2.83,2.43,2464426,10.0,Win,13517.97
VVPR,2022-05-19,1.09,1.58,1.7,1.09,1378760,44.95,Win,5690.62
NNOX,2022-05-19,8.91,11.12,11.23,8.88,1237600,24.8,Win,5690.62
AUST,2022-05-19,1.67,2.07,2.4,1.67,4875556,23.95,Win,5690.62
GRAB,2022-05-19,2.63,3.14,3.68,2.555,110345695,19.39,Win,5690.62
NU,2022-05-19,3.64,4.33,4.34,3.64,106065300,18.96,Win,5690.62
SG,2022-05-19,18.76,22.23,22.87,18.76,3069800,18.5,Win,5690.62
NURO,2022-05-19,4.66,5.5,5.89,4.02,10121992.25,18.03,Win,5690.62
FIXX,2022-05-19,1.4,1.65,1.71,1.33,735764,17.86,Win,5690.62
DVAX,2022-05-19,9.56,11.18,11.28,9.56,6596060,16.95,Win,5690.62
SJ,2022-05-19,2.54,2.97,3.05,2.5,1083808,16.93,Win,5690.62
SLS,2022-05-19,3.1,3.6,3.68,3.08,513632,16.13,Win,5690.62
ADAP,2022-05-19,1.45,1.67,1.79,1.43,785467,15.17,Win,5690.62
ADAPY,2022-05-19,1.45,1.67,1.79,1.43,785500,15.17,Win,5690.62
ZYME,2022-05-19,5.11,5.82,6.065,5.11,2788374,13.89,Win,5690.62
TOST,2022-05-19,13.03,14.79,15.34,13.03,7632100,13.51,Win,5690.62
TAL,2022-05-19,3.88,4.4,4.4,3.88,9231986,13.4,Win,5690.62
GTHX,2022-05-19,4.65,5.27,5.32,4.58,1405447,13.33,Win,5690.62
OKYO,2022-05-19,2.94,3.33,3.67,2.7,693300,13.27,Win,5690.62
TBLA,2022-05-19,2.94,3.33,3.39,2.94,1456250,13.27,Win,5690.62
VXRT,2022-05-19,3.11,3.52,3.55,3.08,3335152,13.18,Win,5690.62
LEJU,2022-05-20,2.98,4.85,5.63,2.98,1504697,62.75,Win,6664.14
LEJUY,2022-05-20,2.98,4.85,5.63,2.98,1509115,62.75,Win,6664.14
FHTX,2022-05-20,9.46,13.52,13.65,8.39,1101900,42.92,Win,6664.14
TXMD,2022-05-20,2.26,3.1,3.35,2.24,22132200,37.17,Win,6664.14
SIGA,2022-05-20,9.11,12.4,12.47,8.8501,81645398,36.11,Win,6664.14
RDBX,2022-05-20,3.96,5.32,5.7282,3.78,41341522,34.34,Win,6664.14
NNVC,2022-05-20,1.99,2.6,2.67,1.92,1269300,30.65,Win,6664.14
BODI,2022-05-20,1.36,1.61,1.64,1.34,4011996,18.38,Win,6664.14
PBT,2022-05-20,14.22,16.4,16.5,14.18,1361000,15.33,Win,6664.14
PPSI,2022-05-20,3.89,4.44,4.44,3.76,675264,14.14,Win,6664.14
LAB,2022-05-23,1.91,2.6,2.62,1.87,2299400,36.13,Win,1375.02
GYRE,2022-05-23,0.95,1.27,1.47,0.9,16045927,33.68,Win,1375.02
TRHC,2022-05-23,2.25,2.86,2.87,2.09,1283767,27.11,Win,1375.02
BGXX,2022-05-23,10.5,13.28,14.25,5.6,11177134,26.48,Win,1375.02
BGXXQ,2022-05-23,10.5,13.28,14.25,5.6,11177100,26.48,Win,1375.02
NNUPD,2022-05-23,1.4,1.7,1.77,1.298,883633.6,21.43,Win,1375.02
NRDY,2022-05-23,1.77,2.1,2.11,1.77,4143278,18.64,Win,1375.02
OIIM,2022-05-23,3.21,3.78,3.99,3.21,881887,17.76,Win,1375.02
EVOL,2022-05-23,1.26,1.48,1.48,1.25,508700,17.46,Win,1375.02
EOSE,2022-05-23,1.02,1.16,1.19,1.02,4225300,13.73,Win,1375.02
RDBX,2022-05-23,5.074,5.77,7.17,5.074,47014662,13.72,Win,1375.02
MNKD,2022-05-23,3.73,4.17,4.77,3.57,25427100,11.8,Win,1375.02
ESTE,2022-05-23,14.91,16.66,16.76,14.52,1502903,11.74,Win,1375.02
FREQ,2022-05-23,1.14,1.27,1.28,1.08,728587,11.4,Win,1375.02
TOMZ,2022-05-23,0.91,1.01,1.04,0.91,785740,10.99,Win,1375.02
BEST,2022-05-23,1.11,1.23,1.24,0.99,605891.5,10.81,Win,1375.02
BTU,2022-05-23,21.9,24.14,24.24,21.573,6063167,10.23,Win,1375.02
BTTX,2022-05-24,1.33,2.19,2.3779,1.3,40627008,64.66,Win,9912.41
QUBT,2022-05-24,1.53,1.97,2.25,1.53,5139109,28.76,Win,9912.41
GYRE,2022-05-24,1.05,1.34,1.38,1.03,3302347,27.62,Win,9912.41
PLG,2022-05-24,1.33,1.68,1.73,1.33,3510307,26.32,Win,9912.41
IMMX,2022-05-24,2.03,2.35,2.42,2.03,1969100,15.76,Win,9912.41
CTRN,2022-05-24,24.51,28.18,29.91,21.7,1992196,14.97,Win,9912.41
INMB,2022-05-24,4.79,5.48,5.74,4.629,1296600,14.41,Win,9912.41
CRGE,2022-05-24,3.21,3.66,3.75,3.1,942176,14.02,Win,9912.41
CRGEQ,2022-05-24,3.21,3.66,3.75,3.1,942176,14.02,Win,9912.41
TRHC,2022-05-24,2.74,3.12,3.12,2.57,700206,13.87,Win,9912.41
EVEX,2022-05-24,8.67,9.7,10.15,8.36,780200,11.88,Win,9912.41
OLMA,2022-05-24,2.36,2.61,2.74,2.3,941900,10.59,Win,9912.41
BKSY,2022-05-25,1.2,2.33,2.97,1.165,19075850,94.17,Win,10224.91
QK,2022-05-25,0.7372,1.02,1.23,0.7354,1117672,38.36,Win,10224.91
APCX,2022-05-25,0.9005,1.16,1.25,0.9,718970,28.82,Win,10224.91
RDBX,2022-05-25,5.3,6.77,6.94,5.2,26799739,27.74,Win,10224.91
RETL,2022-05-25,8.17,10.01,10.17,8.14,1767272,22.52,Win,10224.91
GRPN,2022-05-25,11.42,13.97,14.22,11.41,1824800,22.33,Win,10224.91
EVLV,2022-05-25,2.29,2.8,2.8,2.25,2704409,22.27,Win,10224.91
MAXR,2022-05-25,24.09,28.86,29.65,24.09,3398027,19.8,Win,10224.91
NUTX,2022-05-25,8.26,9.82,9.9,8.15,2143382,18.89,Win,10224.91
ANF,2022-05-25,18.95,22.23,22.7318,18.8601,6340668,17.31,Win,10224.91
GESI,2022-05-25,4.12,4.8,4.96,4.1,905663,16.5,Win,10224.91
GYRE,2022-05-25,1.23,1.43,1.52,1.2,2051807,16.26,Win,10224.91
CHS,2022-05-25,3.93,4.56,4.63,3.92,3384550,16.03,Win,10224.91
RCII,2022-05-25,23.84,27.6,27.74,23.695,1125218,15.77,Win,10224.91
UPBD,2022-05-25,23.84,27.6,27.74,23.7,1039500,15.77,Win,10224.91
PL,2022-05-25,4.95,5.73,5.86,4.95,8101875,15.76,Win,10224.91
URBN,2022-05-25,17.95,20.77,20.98,17.81,8026100,15.71,Win,10224.91
BIG,2022-05-25,25.91,29.93,30.38,25.79,2307510,15.52,Win,10224.91
BIGGQ,2022-05-25,25.91,29.93,30.38,25.79,2228155,15.52,Win,10224.91
BBBY,2022-05-25,25.56,29.48,29.85,25.56,2110400,15.34,Win,10224.91
APYX,2022-05-26,4,5.62,5.77,4,27407090,40.5,Win,5532.04
TALK,2022-05-26,1.06,1.33,1.57,1.05,10845140,25.47,Win,5532.04
BZUN,2022-05-26,8.03,9.9,10.0899,8.03,2111598,23.29,Win,5532.04
AFRM,2022-05-26,22.83,28.02,28.47,22.5228,30425590,22.73,Win,5532.04
ZH,2022-05-26,1.37,1.66,1.68,1.34,1275463.83,21.17,Win,5532.04
LAB,2022-05-26,1.69,2.02,2.17,1.68,2632700,19.53,Win,5532.04
NTNX,2022-05-26,13.9,16.5,17.2,13.51,31357539,18.71,Win,5532.04
EAR,2022-05-26,1.08,1.28,1.54,1.07,4178595,18.52,Win,5532.04
ISIG,2022-05-26,8.02,9.43,10.45,7.65,1322554,17.58,Win,5532.04
LDWY,2022-05-26,8.02,9.43,10.45,7.65,1321500,17.58,Win,5532.04
TULP,2022-05-26,8.02,9.43,10.45,7.65,1321500,17.58,Win,5532.04
FNGA,2022-05-26,7.65,8.89,9.017,7.64,1972020,16.21,Win,5532.04
SOXL,2022-05-26,19.61,22.54,22.83,19.48,60520000,14.94,Win,5532.04
SLQT,2022-05-26,2.63,2.99,3.05,2.606,1679700,13.69,Win,5532.04
CAN,2022-05-26,3.08,3.5,3.52,3.06,2934447,13.64,Win,5532.04
BODI,2022-05-26,1.77,2.01,2.0599,1.755,1427866,13.56,Win,5532.04
BTTX,2022-05-26,2,2.27,2.47,1.71,7503716,13.5,Win,5532.04
METX,2022-05-26,1.19,1.35,1.38,1.1605,1108826,13.45,Win,5532.04
PRPL,2022-05-26,4.9982,5.658,5.708,4.9882,2166588,13.2,Win,5532.04
EYES,2022-05-26,1.88,2.12,2.15,1.865,710248,12.77,Win,5532.04
ONCT,2022-05-27,0.95,1.54,1.61,0.95,1049710,62.11,Win,95.47
AVDL,2022-05-27,1.6,2.5,2.67,1.49,162008188,56.25,Win,95.47
SIGA,2022-05-27,10.3,13.68,14.71,10.25,102427797,32.82,Win,95.47
MRUS,2022-05-27,14.5,18.53,18.72,14.5,675952,27.79,Win,95.47
ARCT,2022-05-27,16.91,20.88,20.89,16.4,1036737,23.48,Win,95.47
APLD,2022-05-27,3.82,4.6,4.68,3.781,611021,20.42,Win,95.47
FTCH,2022-05-27,8.1,9.73,10.09,8.08,40924649,20.12,Win,95.47
FTCHF,2022-05-27,8.1,9.73,10.09,8.08,39966500,20.12,Win,95.47
FTCHQ,2022-05-27,8.1,9.73,10.09,8.08,39966533,20.12,Win,95.47
SGHC,2022-05-27,6.05,7.22,7.23,6.03,832500,19.34,Win,95.47
SOUN,2022-05-27,6.66,7.91,8,6.51,687403,18.77,Win,95.47
EXPR,2022-05-27,2.53,3,3.02,2.53,7977695,18.58,Win,95.47
AGIG,2022-05-27,3.18,3.76,3.9,3.16,692390,18.24,Win,95.47
HUSA,2022-05-27,3.18,3.76,3.9,3.16,692390,18.24,Win,95.47
GAP,2022-05-27,9.82,11.6,12.03,9.51,51431679,18.13,Win,95.47
GPS,2022-05-27,9.82,11.6,12.03,9.51,52386077,18.13,Win,95.47
TRHC,2022-05-27,3.29,3.86,3.93,3.185,573365,17.33,Win,95.47
AMRS,2022-05-27,2.29,2.67,2.7,2.29,6988532,16.59,Win,95.47
AMRSQ,2022-05-27,2.29,2.67,2.7,2.29,6842942,16.59,Win,95.47
ACHR,2022-05-27,3.52,4.1,4.16,3.51,3315500,16.48,Win,95.47
MSC,2022-05-31,2.13,3.21,4.8099,2.13,2314263,50.7,Win,4926.63
OTLK,2022-05-31,0.7988,1.15,1.28,0.6839,1063776,43.97,Win,4926.63
BKSY,2022-05-31,2.55,3.27,3.73,2.41,6812975,28.24,Win,4926.63
EAR,2022-05-31,1.3,1.55,1.55,1.28,1673913,19.23,Win,4926.63
REDU,2022-05-31,1.17,1.37,1.39,1.17,838675,17.09,Win,4926.63
SJ,2022-05-31,2.17,2.47,2.53,2.1,1086609,13.82,Win,4926.63
DAWN,2022-05-31,5.5,6.22,6.23,5.45,942480,13.09,Win,4926.63
CANG,2022-05-31,2.8,3.13,3.24,2.77,2196600,11.79,Win,4926.63
ROIV,2022-05-31,4,4.44,4.495,3.86,6147700,11.0,Win,4926.63
CNTX,2022-05-31,2.02,2.24,2.27,1.97,1485421,10.89,Win,4926.63
GBTG,2022-05-31,7.55,8.37,8.8,7.45,583554,10.86,Win,4926.63
YMM,2022-05-31,6.27,6.93,6.99,6.21,20062900,10.53,Win,4926.63
EFOI,2022-06-01,0.8878,1.22,1.63,0.86,3281059.71,37.42,Win,8818.12
LOV,2022-06-01,2.35,2.92,2.99,2.35,1606248,24.26,Win,8818.12
LOVLQ,2022-06-01,2.35,2.92,2.99,2.35,1605000,24.26,Win,8818.12
LOVLY,2022-06-01,2.35,2.92,2.99,2.35,1605000,24.26,Win,8818.12
LCAPW,2022-06-01,0.8462,1.04,1.05,0.8462,759004,22.9,Win,8818.12
MSPRZ,2022-06-01,0.8462,1.04,1.05,0.8462,760644,22.9,Win,8818.12
VAXX,2022-06-01,4.3,5.01,5.3225,4.2601,927248,16.51,Win,8818.12
AVYA,2022-06-01,3.67,4.26,4.74,3.66,18449527,16.08,Win,8818.12
AVYAQ,2022-06-01,3.67,4.26,4.74,3.66,18449500,16.08,Win,8818.12
NESR,2022-06-01,7.6,8.72,8.75,7.6,1076000,14.74,Win,8818.12
SIGA,2022-06-01,10.65,12.19,12.5,10.42,33902246,14.46,Win,8818.12
LAZY,2022-06-01,15.54,17.78,18.55,15.39,864212,14.41,Win,8818.12
SOUN,2022-06-01,7.53,8.57,8.73,7.2112,977029,13.81,Win,8818.12
CRGE,2022-06-01,4.31,4.86,4.93,4.155,3518885,12.76,Win,8818.12
CRGEQ,2022-06-01,4.31,4.86,4.93,4.155,3518885,12.76,Win,8818.12
OBE,2022-06-01,9.71,10.8,10.9,9.68,1844700,11.23,Win,8818.12
EVLV,2022-06-01,2.94,3.27,3.33,2.93,956803,11.22,Win,8818.12
PED,2022-06-01,1.33,1.47,1.49,1.33,1409444,10.53,Win,8818.12
TALK,2022-06-02,1.31,1.76,1.8,1.31,7430941,34.35,Win,780.68
AMSC,2022-06-02,4.72,6.32,6.65,4.72,815900,33.9,Win,780.68
AVYA,2022-06-02,4.21,5.35,5.67,4.2,23252958,27.08,Win,780.68
AVYAQ,2022-06-02,4.21,5.35,5.67,4.2,23253000,27.08,Win,780.68
MICS,2022-06-02,2.78,3.48,3.6399,2.64,551216,25.18,Win,780.68
SMDM,2022-06-02,2.78,3.48,3.6399,2.64,551216,25.18,Win,780.68
IMUX,2022-06-02,2.52,3.14,3.89,2.52,25773600,24.6,Win,780.68
MRNS,2022-06-02,4.34,5.22,5.285,4.25,561761,20.28,Win,780.68
ZSAN,2022-06-02,0.8453,1,1.0651,0.75,4256454,18.3,Win,780.68
ZSANQ,2022-06-02,0.8453,1,1.0651,0.75,4225096,18.3,Win,780.68
DNA,2022-06-02,2.95,3.48,3.615,2.94,695003,17.97,Win,780.68
CASI,2022-06-02,3.15,3.71,4.1,3.06,529278,17.78,Win,780.68
PMVP,2022-06-02,11.52,13.56,13.77,11.19,2673300,17.71,Win,780.68
MVIS,2022-06-02,3.44,4.01,4.11,3.43,8124900,16.57,Win,780.68
CTKB,2022-06-02,9.72,11.33,11.34,9.67,1629500,16.56,Win,780.68
GEVO,2022-06-02,4.07,4.74,4.805,4.03,10887260,16.46,Win,780.68
NU,2022-06-02,3.82,4.44,4.5,3.8,79498000,16.23,Win,780.68
UEC,2022-06-02,3.61,4.19,4.22,3.58,24648109,16.07,Win,780.68
AI,2022-06-02,15.2,17.62,17.84,15.07,24471300,15.92,Win,780.68
RPTX,2022-06-02,10.97,12.67,13.7,10.68,36015200,15.5,Win,780.68
AGIG,2022-06-03,4.36,5.65,5.69,4.33,2334350,29.59,Win,4294.07
HUSA,2022-06-03,4.36,5.65,5.69,4.33,2334350,29.59,Win,4294.07
YMTX,2022-06-03,1.142,1.42,1.55,1.14,813111,24.34,Win,4294.07
AERG,2022-06-03,2.49,3.06,3.09,2.45,707700,22.89,Win,4294.07
EFOI,2022-06-03,1.35,1.65,1.83,1.29,14662285.71,22.22,Win,4294.07
HARP,2022-06-03,1.97,2.4,2.49,1.96,540645,21.83,Win,4294.07
CRTX,2022-06-03,2.61,3.17,3.21,2.5702,805950,21.46,Win,4294.07
QNCX,2022-06-03,2.61,3.17,3.21,2.57,806000,21.46,Win,4294.07
RUBY,2022-06-03,0.9166,1.11,1.15,0.9166,1619799,21.1,Win,4294.07
PBYI,2022-06-03,1.94,2.34,2.37,1.85,535689,20.62,Win,4294.07
CORBF,2022-06-03,2.87,3.46,3.52,2.87,623200,20.56,Win,4294.07
LOV,2022-06-03,2.82,3.37,3.4,2.75,515788,19.5,Win,4294.07
LOVLQ,2022-06-03,2.82,3.37,3.4,2.75,513100,19.5,Win,4294.07
LOVLY,2022-06-03,2.82,3.37,3.4,2.75,513100,19.5,Win,4294.07
FIXX,2022-06-03,1.49,1.76,1.83,1.485,540641,18.12,Win,4294.07
CURI,2022-06-03,1.52,1.79,1.79,1.49,638000,17.76,Win,4294.07
AEYE,2022-06-03,3.47,4.07,4.48,3.4228,681537,17.29,Win,4294.07
NINE,2022-06-03,3.37,3.92,3.948,3.31,2874789,16.32,Win,4294.07
ADAP,2022-06-03,1.44,1.67,1.855,1.44,1699752,15.97,Win,4294.07
ADAPY,2022-06-03,1.44,1.67,1.855,1.44,1699800,15.97,Win,4294.07
AERC,2022-06-06,2.48,4.75,4.84,2.4,71777092,91.53,Win,130.95
MKUL,2022-06-06,2.48,4.75,4.84,2.4,71777092,91.53,Win,130.95
MKULQ,2022-06-06,2.48,4.75,4.84,2.4,71758919,91.53,Win,130.95
EAR,2022-06-06,1.33,1.55,1.55,1.32,845480,16.54,Win,130.95
LOMLF,2022-06-06,0.91,1.06,1.14,0.9,560600,16.48,Win,130.95
WVE,2022-06-06,1.63,1.88,1.9,1.61,758260,15.34,Win,130.95
WEJO,2022-06-06,2.18,2.51,2.58,2.16,1092328,15.14,Win,130.95
WEJOF,2022-06-06,2.18,2.51,2.58,2.16,1078100,15.14,Win,130.95
WEJOQ,2022-06-06,2.18,2.51,2.58,2.16,1078063,15.14,Win,130.95
DC,2022-06-06,3.53,4.05,4.1,3.46,1876784,14.73,Win,130.95
BGRY,2022-06-06,2.41,2.75,2.77,2.375,2223761,14.11,Win,130.95
EOSE,2022-06-06,1.65,1.88,1.9,1.62,3493900,13.94,Win,130.95
RFP,2022-06-06,14.48,16.36,17.11,14.42,3130005,12.98,Win,130.95
GENI,2022-06-06,3.18,3.59,3.69,3.17,3678579,12.89,Win,130.95
IVC,2022-06-06,1.16,1.3,1.31,1.11,1198479,12.07,Win,130.95
BBLN,2022-06-06,1.26,1.4,1.45,1.2,4243141,11.11,Win,130.95
ASPN,2022-06-06,18.99,21.08,21.42,18.99,1004935,11.01,Win,130.95
BPT,2022-06-06,21.75,24.07,24.07,21.51,867750,10.67,Win,130.95
QUBT,2022-06-06,2.63,2.9,3.14,2.63,696123,10.27,Win,130.95
AERC,2022-06-07,4.3,12.1,14.23,3.85,121323409,181.4,Win,3545.55
MKUL,2022-06-07,4.3,12.1,14.23,3.85,121323409,181.4,Win,3545.55
MKULQ,2022-06-07,4.3,12.1,14.23,3.85,121238552,181.4,Win,3545.55
AXDX,2022-06-07,0.7393,1.15,1.27,0.7,1359629,55.55,Win,3545.55
AXDXQ,2022-06-07,0.7393,1.15,1.27,0.7,1359629,55.55,Win,3545.55
EFOI,2022-06-07,1.5,2.28,2.49,1.44,3292169.71,52.0,Win,3545.55
AGIG,2022-06-07,4.8,7.06,7.33,4.77,6790200,47.08,Win,3545.55
HUSA,2022-06-07,4.8,7.06,7.33,4.77,6790200,47.08,Win,3545.55
ONCR,2022-06-07,1.17,1.65,1.9,1.11,4146641,41.03,Win,3545.55
CTSO,2022-06-07,1.9,2.56,2.63,1.9,652574,34.74,Win,3545.55
ENSV,2022-06-07,2.27,2.98,3.1,2.26,3701880,31.28,Win,3545.55
QUBT,2022-06-07,3,3.88,3.98,2.95,1757758,29.33,Win,3545.55
CRDF,2022-06-07,1.33,1.7,1.73,1.32,1643600,27.82,Win,3545.55
FIXX,2022-06-07,1.76,2.22,2.23,1.75,670116,26.14,Win,3545.55
RDBX,2022-06-07,6.83,8.55,8.56,6.724,25180151,25.18,Win,3545.55
SRRK,2022-06-07,5.03,6.2,6.36,5.03,852645,23.26,Win,3545.55
ANNX,2022-06-07,3.3,4.06,4.06,3.25,658500,23.03,Win,3545.55
CRIS,2022-06-07,0.848,1.04,1.1,0.84,591488.5,22.64,Win,3545.55
BYSI,2022-06-07,1.53,1.87,1.93,1.52,522227,22.22,Win,3545.55
CRDL,2022-06-07,1.34,1.63,1.66,1.34,707100,21.64,Win,3545.55
SYM,2022-06-08,10.54,20.07,20.77,10.15,2144800,90.42,Win,2103.89
HTCR,2022-06-08,1.19,2.19,3.2,1.17,119066600,84.03,Win,2103.89
QTT,2022-06-08,1.06,1.63,2.3399,1.03,17969022,53.77,Win,2103.89
DAO,2022-06-08,5.37,6.76,7.25,5.37,1330800,25.88,Win,2103.89
MNSO,2022-06-08,5.5,6.9,7.31,5.44,4066800,25.45,Win,2103.89
AMLX,2022-06-08,11.91,14.65,14.68,11.89,861200,23.01,Win,2103.89
REKR,2022-06-08,2.14,2.62,2.97,2.11,4874700,22.43,Win,2103.89
TGTX,2022-06-08,4.16,5.01,5.09,4.12,7084554,20.43,Win,2103.89
NUTX,2022-06-08,6.75,8.03,8.34,6.58,4320899,18.96,Win,2103.89
DDL,2022-06-08,4.69,5.54,5.58,4.69,2638652,18.12,Win,2103.89
SJ,2022-06-08,2.54,3,3.11,2.52,718042,18.11,Win,2103.89
KOLD,2022-06-08,17.28,20.39,21.32,16.56,41707000,18.0,Win,2103.89
SUNW,2022-06-08,2.08,2.43,2.44,2.08,3866503,16.83,Win,2103.89
SUNWQ,2022-06-08,2.08,2.43,2.44,2.08,3856518,16.83,Win,2103.89
HCM,2022-06-08,9.75,11.39,11.97,9.72,3111691,16.82,Win,2103.89
AUST,2022-06-08,1.71,1.99,2.07,1.65,1042470,16.37,Win,2103.89
CLXT,2022-06-08,1.475,1.7125,1.75,1.475,588934.4,16.1,Win,2103.89
ONCR,2022-06-08,1.5,1.74,1.75,1.45,520209,16.0,Win,2103.89
BYSI,2022-06-08,1.87,2.16,2.38,1.58,1068834,15.51,Win,2103.89
EOSE,2022-06-08,1.87,2.15,2.2,1.85,3674700,14.97,Win,2103.89
PBTS,2022-06-09,0.3864,1.12,1.48,0.3703,276964494,189.86,Win,10014.02
DBVT,2022-06-09,9.7,16.25,17.15,9.5,2005949,67.53,Win,10014.02
CRDF,2022-06-09,1.69,2.25,2.42,1.6,8897000,33.14,Win,10014.02
ZYNE,2022-06-09,0.98,1.29,1.6,0.94,11186802,31.63,Win,10014.02
EMWP,2022-06-09,3.25,4.25,4.25,3.12,729761,30.77,Win,10014.02
EMWPF,2022-06-09,3.25,4.25,4.25,3.12,711636,30.77,Win,10014.02
ESGC,2022-06-09,3.25,4.25,4.25,3.12,711636,30.77,Win,10014.02
ALT,2022-06-09,6.28,7.91,8.4495,6.2,8037331,25.96,Win,10014.02
HTCR,2022-06-09,1.86,2.33,2.44,1.85,7402100,25.27,Win,10014.02
GLSI,2022-06-09,8.41,10.52,11.09,8.4,562700,25.09,Win,10014.02
MICS,2022-06-09,3.37,4.19,4.35,3.37,833465,24.33,Win,10014.02
SMDM,2022-06-09,3.37,4.19,4.35,3.37,833465,24.33,Win,10014.02
QTT,2022-06-09,1.4,1.7,2.12,1.395,8001890,21.43,Win,10014.02
VIRX,2022-06-09,2.75,3.24,3.6,2.72,699782,17.82,Win,10014.02
SJ,2022-06-09,3,3.52,3.6494,3,964501,17.33,Win,10014.02
CYRN,2022-06-09,2.01,2.26,2.32,1.96,3810569,12.44,Win,10014.02
CYRNQ,2022-06-09,2.01,2.26,2.32,1.96,3785042,12.44,Win,10014.02
IMMX,2022-06-09,2.26,2.515,2.78,2.23,1490900,11.28,Win,10014.02
CLNE,2022-06-09,5.63,6.25,6.455,5.49,9723982,11.01,Win,10014.02
JOAN,2022-06-09,7.76,8.57,8.795,7.6807,694800,10.44,Win,10014.02
RDBXW,2022-06-10,0.93,2.2,2.64,0.8502,8830392,136.56,Win,3812.24
MICS,2022-06-10,4.08,6.72,8.2,4.08,5351703,64.71,Win,3812.24
SMDM,2022-06-10,4.08,6.72,8.2,4.08,5351703,64.71,Win,3812.24
AERC,2022-06-10,8.74,12.5,13.7,8.34,37970202,43.02,Win,3812.24
MKUL,2022-06-10,8.74,12.5,13.7,8.34,37970202,43.02,Win,3812.24
MKULQ,2022-06-10,8.74,12.5,13.7,8.34,38052065,43.02,Win,3812.24
DRTS,2022-06-10,6.8,9.66,12.14,6.8,2202900,42.06,Win,3812.24
RDBX,2022-06-10,9.655,13.2,14.6999,9.65,74515818,36.72,Win,3812.24
PBTS,2022-06-10,1.05,1.3,1.63,0.8944,81784782,23.81,Win,3812.24
GORO,2022-06-10,1.71,2.09,2.17,1.7,4227335,22.22,Win,3812.24
CSSE,2022-06-10,7.22,8.76,8.97,6.725,566573,21.33,Win,3812.24
CSSEQ,2022-06-10,7.22,8.76,8.97,6.725,561600,21.33,Win,3812.24
QNGYQ,2022-06-10,9,10.8,17.4,9,1530735,20.0,Win,3812.24
IMTE,2022-06-10,2.42,2.9,3.22,2.35,1340454,19.83,Win,3812.24
COGT,2022-06-10,6.6,7.87,10.8899,6.5,106463797,19.24,Win,3812.24
ACLX,2022-06-10,20.52,24.43,26.91,18.69,814100,19.05,Win,3812.24
CVT,2022-06-10,3.45,4.09,4.32,3.3,2798240,18.55,Win,3812.24
ENSV,2022-06-10,2.61,3.09,3.3499,2.55,1868321,18.39,Win,3812.24
GDXU,2022-06-10,7.6101,8.95,9.16,7.3,1393795,17.61,Win,3812.24
CYRN,2022-06-10,2.12,2.46,2.49,2.11,2871073,16.04,Win,3812.24
AERC,2022-06-13,11.7,17.25,18.5,11.44,54131368,47.44,Win,7095.82
MKUL,2022-06-13,11.7,17.25,18.5,11.44,54131368,47.44,Win,7095.82
MKULQ,2022-06-13,11.7,17.25,18.5,11.44,54086335,47.44,Win,7095.82
KAVL,2022-06-13,1.34,1.73,1.94,1.1,13573222,29.1,Win,7095.82
COGT,2022-06-13,6.9,8.74,10.15,6.897,23831721,26.67,Win,7095.82
